article,label
    국민의당 안철수 대표가 지난 15일 오후 서울 마포구 당사 개표상황실을 찾아 겸허하게 끝까지 결과를 지켜보겠다는 입장을 밝히고 있다 사진연합뉴스안철수 국민의당 대표가 21대 총선 결과에 대해 민심이 곧 천심이라며 국민의 선택과 결정을 겸허히 받아들인다고 밝혔다안 대표는 이날 오전 기자들에게 보낸 입장문에서 망국적인 이념과 진영의 정치를 극복하여 실용적 중도정치를 정착시키고 우리 사회의 문제들을 해결하는 합리적 개혁을 추진하고 싶었지만 저희가 많이 부족했다며 이같이 말했다안 대표는 진정성을 갖고 더 낮은 자세로 국민 삶의 현장으로 다가가겠다며 말과 행동이 같은 언행일치 정치를 꼭 실천하겠다고 했다이어 저희 국민의당은 더욱 노력하며 변화를 바라는 국민의 마음속에 항상 함께 있을 것이라며 성원해주신 국민 여러분께 진심으로 머리숙여 감사드린다 고맙다고 말했다이번 총선에서 지역구 후보자 없이 비례대표 의원 후보자만 공천한 국민의당은 정당 투표에서 189만6719표득표율 67를 얻어 비례대표 47석 중 3석을 확보하는 데 그쳤다 당초 국민의당은 10개 이상의 의석 확보가 목표였다안 대표의 향후 거취에 대해서도 관심이 커지고 있다 5석 미만의 군소정당으로는 거대양당 사이에서 캐스팅보트 역할은 물론 법안 발의10명 이상 찬성 필요조차 힘겨운 상황이다일각에서는 안 대표가 미래통합당과 연대 혹은 통합을 통해 보수진영의 대권주자 자리를 노릴 수 있다는 관측이 나온다 실제 총선 하루 전날인 지난 14일 고위공직자수사처공수처법 저지를 위해 통합당과도 손잡을 수 있음을 시사했다노정동 한경닷컴 기자 2▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청  한국경제   무단전재 및 재배포 금지	,0
    사진｜뉴시스국민의당 안철수 대표가 제21대 총선 결과에 대해 “국민이 선택과 결정을 겸허히 받아들이겠다”고 밝혔다안 대표는 16일 입장문을 통해 “망국적인 이념과 진영의 정치를 극복하여 실용적 중도정치를 정착시키고 우리 사회의 문제들을 해결하는 합리적 개혁을 추진하고 싶었지만 저희가 많이 부족했다”고 말했다그러면서 “진정성을 갖고 더 낮은 자세로 국민 삶의 현장으로 다가가겠다”며 “말과 행동이 같은 언행일치 정치를 꼭 실천하겠다”고 강조했다안 대표는 “국민의당은 더욱 노력하며 변화를 바라는 국민의 마음 속에 항상 함께 있을 것이다”라고 마무리 지었다한편 중앙선거관리위원회가 발표한 비례대표 선거 개표 결과에 따르면 국민의당은 68의 득표율을 기록했다이에 따라 국민의당에서는 비례대표 후보 1번부터 3번인 최연숙 계명대 동산병원 간호부원장 이태규 전 의원 권은희 이원이 21대 국회에 입성하게 된다 최윤나 동아닷컴 기자 ▶ 네이버에서 동아일보 채널 구독하기▶ 집 볼 때 쓰는 메모장 집보장 동아일보   무단 전재 및 재배포 금지	,0
    안철수 국민의당 대표가 15일 오후 서울 마포구 당사 개표상황실을 찾아 겸허하게 끝까지 결과를 지켜보겠다는 입장을 밝히고 있다  연합뉴스4ㆍ15 총선에서 3석을 확보하는 게 그친 국민의당 안철수 대표가 “국민의 선택과 결정을 겸허히 받아들인다”고 16일 밝혔다안 대표는 이날 입장문을 내고 “망국적인 이념과 진영의 정치를 극복하여 실용적 중도정치를 정착시키고 합리적 개혁을 추진하고 싶었지만 저희가 많이 부족했다”며 이렇게 밝혔다 이번 총선에서 지역구 후보자 없이 비례대표 의원 후보자만 공천한 국민의당이 정당 투표에서 189만 6719표득표율 67를 얻어 3석을 확보하는 데 그쳤다 앞서 국민의당은 10개 이상의 의석 확보를 목표를 제시한 바 있다  안 대표는 “진정성을 갖고 더 낮은 자세로 국민 삶의 현장으로 다가가겠다”며 “말과 행동이 같은 언행일치 정치를 꼭 실천하겠다”고 했다 “국민의당은 더욱 노력하며 변화를 바라는 국민의 마음속에 항상 함께 있을 것”이라고도 덧붙였다 국민의당이 정당 투표에서 67를 확보함에 따라 비례 순번 1번 최연숙 후보와 2번 이태규 후보 3번 권은희 후보가 21대 국회에 입성하게 됐다 20대 총선 당시 국민의당 비례대표 후보로 당선됐던 이 후보는 비례대표로만 재선을 하게 됐다 20대 총선에서 국민의당 소속으로 광주 광산을에서 당선됐던 권 후보도 비례대표로 여의도 재입성에 성공했다홍인택 기자 128 ▶네이버에서 한국일보 뉴스를 받아보세요 ▶뉴잼을 보면 뉴스가 재밌다 뉴스레터 구독하기 ▶한국일보닷컴 바로가기,0
    안철수 국민의당 대표가 15일 서울 마포구 서울시당 당사에 마련된 제21대 국회의원선거 개표상황실을 찾아 출구조사 결과 관련 입장을 밝히고 있다 사진뉴스1파이낸셜뉴스안철수 국민의당 대표는 16일 21대 총선 결과 의석수 3석을 얻을 것으로 예상되는 결과에 대해 민심이 곧 천심이라며 국민의 선택과 결정을 겸허히 받아들인다고 전했다   안 대표는 이날 오전 기자들에게 보낸 입장문을 통해 망국적인 이념과 진영의 정치를 극복하여 실용적 중도정치를 정착시키고 우리 사회의 문제들을 해결하는 합리적 개혁을 추진하고 싶었지만 저희가 많이 부족했다며 이같이 밝혔다   이어 그러나 진정성을 갖고 더 낮은 자세로 국민 삶의 현장으로 다가가겠다며 말과 행동이 같은 언행일치 정치를 꼭 실천하겠다고 약속했다   그러면서 저희 국민의당은 더욱 노력하며 변화를 바라는 국민의 마음속에 항상 함께 있을 것이라며 성원해주신 국민여러분께 진심으로 머리숙여 감사드린다 고맙다고 덧붙였다   이번 총선에서 지역구 후보자 없이 비례대표 의원 후보자만 공천한 국민의당은 정당 투표에서 189만6719표득표율 67를 얻어 비례대표 47석 중 3석을 확보하는 데 그쳤다 이로써 비례 순번 1번 최연숙 후보와 2번 이태규 후보 3번 권은희 후보가 21대 국회에 입성하게 됐다 선거 전 국민의당은 10개 이상의 의석 확보가 목표였다   한편 국민의당이 3석으로 줄어들면서 안 대표의 향후 거취에 대해서도 관심이 커지고 있다 그동안 안철수계 의원으로 불렸던 이동섭 김삼화 김중로 김수민 문병호 등이 낙선하면서 대권 행보에도 빨간불이 들어왔다 5석 미만의 군소정당으로서는 거대양당 사이에서 캐스팅보트의 역할은 물론 법안 발의10명 이상 찬성 필요조차 힘겨운 상황이다   이에 일각에서는 안 대표가 미래통합당과 연대 혹은 통합을 통한 보수진영의 대권주자를 노릴 수 있다는 관측도 나온다 실제 총선 하루 전날인 14일 고위공직자수사처공수처법 저지를 위해 통합당과 손잡을 수 있음을 시사하기도 했다     김민기 기자   ▶ 헉 소리나는 스토리 뉴스 헉스▶ 아는 척하고 싶은 당신을 위한 두유노우  ※ 저작권자  파이낸셜뉴스 무단 전재재배포 금지	,0
    		대구 일대 승인받고 방문 가능…병사 확진자 2명 중 1명 완치발열 검사하는 주한미군연합뉴스 자료사진    서울연합뉴스 김귀근 최평천 기자  주한미군 신종 코로나바이러스 감염증코로나19 확진자 중 10명이 완치됐다    주한미군 사령부는 2월 26일 코로나19 확진 판정을 받은 첫 번째 주한미군 병사 확진자가 완치 판정을 받았다며 이 병사를 포함해 10명의 미국·한국 국적 주한미군 관련자가 완치됐다고 16일 밝혔다    주한미군에서는 24명의 확진자가 나왔고 이중 병사는 2명이다    첫 번째 확진 병사는 감염 진단 이후 49일 동안 격리됐다가 완치됐다 현재 캠프 캐럴 밖 숙소에서 근무 복귀 결정을 기다리고 있는 것으로 전해졌다    해당 병사는 발열 등 7일 이상 증상이 나타나지 않았고 진단 검사에서 2번 연속 음성 판정을 받았다    로버트 에이브럼스 주한미군 사령관은 코로나19와 관련해 대구 일대를 장병 출입제한구역에서 해제했다     주한미군은 페이스북을 통해 주한미군 사령관은 대구 일대를 장병 출입제한구역핫스팟에서 해제한다고 선언했다고 밝혔다    에이브럼스 사령관의 이 조치는 전날 오후 4시부터 발효됐다고 주한미군은 설명했다    주한미군은 나머지 핫스팟으로 지정된 지역은 공중 보건방호태세와 이동제한 조치가 여전히 적용된다고 전했다    주한미군은 주로 코로나19 확진자가 많이 나온 지역을 핫스팟으로 지정했다 특별관리지역을 뜻하는 핫스팟으로 지정되면 지휘관의 승인 없이는 해당 지역으로 이동이 제한된다     이번 해제에 따라 대구 미군기지 또는 다른 지역에서 근무하는 미군 장병들은 지휘관 승인을 받고 대구 시내나 대구지역을 방문할 수 있다     미군 측은 지난 2월 19일 대구·경북지역 코로나19 확진자가 급증하자 의 위험단계를 낮음에서 중간으로 높이고 핫스팟으로 지정했다 이후 2월 25일에는 한반도 전역의 위험 단계를 높음으로 격상해 유지하고 있다    대구시와 중앙방역대책본부에 따르면 16일 0시 기준 코로나19 대구 환자는 전날보다 4명 늘어난 6천827명이다 대구 신규 확진자는 지난 10일 0명을 기록한 데 이어 엿새째 한 자릿수에 머물고 있다    주한미군 측은 대구의 이런 흐름을 고려해 출입제한구역서 해제한 것으로 관측된다    주한미군은 높은 수준의 준비태세를 유지하고 있다며 신중한 예방조치를 시행하면서 대한민국을 어떠한 위협이나 적으로부터 보호하기 위해 강력한 연합방위태세를 유지 중이라고 말했다 ▶코로나19 속보는 네이버 연합뉴스에서 구독 클릭▶팩트체크 5 네트워크가 코로나 전파▶제보하기,0
    핫스팟 해제 따라 지휘관 승인 거쳐 방문 가능   및 사회적 거리두기 조치는 계속 유지2일 오전 경북 칠곡군 왜관읍 캠프캐럴 미군기지 출입문에서 마스크를 쓴 미군 병사와 보안요원이 기지 내부로 들어가는 차량 출입을 엄격히 통제하고 있다 최근 대구·경북에 근무하던 주한미군과 배우자 등이 신종 코로나바이러스 감염증코로나19 확진 판정을 받자 주한미군은 지난달 25일 한반도 전체에 대한 위기 단계를 높음으로 높여 이를 유지하고 있다 202032뉴스1 © 1 공정식 기자서울뉴스1 배상은 기자  주한미군사령부는 대구 지역을 신종코로나바이러스감염증코로나19 특별관리 대상인 핫스팟에서 제외한다고 16일 밝혔다 지난 2월19일 대구 캠프 워커에서 주한미군 첫 확진자가 나오면서 대구 지역을 핫스팟으로 지정한 이후 약 57일만이다 주한미군사령부는 이날 페이스북을 통해 15일 오후 4시를 기해 대구 지역을 핫스팟 지역에서 해제한다고 밝혔다핫스팟은 코로나19 확진자가 많이 나온 특별관리지역을 뜻한다 핫스팟으로 지정되면 지휘관의 승인 없이는 해당 지역으로 이동이 제한된다 천안시는 지난달 핫스팟에서 제외됐다 이번 해제에 따라 대구 미군기지 또는 다른 지역에서 근무하는 미군 장병들은 지휘관 승인을 받고 대구 지역을 방문할 수 있다이번 조치는 대구 내 코로나19 추가 확진자 수가 지난 10일 0명을 기록한 데 이어 엿새째 한 자릿수에 머무는 등 확산세가 한 풀 꺾인 상황을 반영한 것으로 보인다 대구시와 중앙방역대책본부에 따르면 16일 0시 기준 코로나19 대구 환자는 전날보다 4명 늘어 6827명을 기록했다 다만 주한미군사령부는 대구 시 당국과 주한미군사령부 제19원정지원사령부19 의 노고에 따른 결과라면서 더 이상 구체적인 해제 배경은 설명하지 않았다  주한미군은 대구 경북 지역 코로나19 확진자가 급증함에 따라 지난 2월19일 공중보건방호태세 위험단계를 낮음에서 중간으로 높였다 이후 같은 달 25일에는 한반도 전역의 위험 단계를 높음으로 격상해 유지 중이다 주한미군측은 이번 핫스팟 해제에도 대구 일대에서 현재 과 사회적 거리두기 조치는 계속 적용된다고 밝혔다  주한미군은 현재 을 두번째로 높은 단계인 찰리로 격상했고 캠프 험프리스평택 미군기지에 한해서는 한 단계 더 높은 찰리 플러스를 발령하고 있다 이에 따라 미군 장병들은 대규모 모임 등이 제한되고 캠프 험프리스 장병들은 종교시설 세탁소 이발소 클럽 영화관 등의 출입이 엄격히 금지된다1▶ 네이버 메인에서 뉴스1 구독하기▶  415총선 관련뉴스 ▶ 크립토허브 © 뉴스1코리아1 무단 전재 및 재배포 금지,0
    주한미군 관련 확진자 중 총 10명 완치이데일리 김관용 기자 주한미군 장병 중 코로나19 확진 판정을 받은 2명 중 1명이 완치 판정을 받았다 16일 주한미군사령부는 “지난 2 월 26 일 코로나19 확진 판정을 받은 첫번째 주한미군 병사가 군의관들에 의해 완치판정을 받았다”며 “이 장병은 코로나19 확진 판정을 받은 이후 49 일 동안 격리된 상태로 지냈다”고 밝혔다 경북 칠곡에 위치한 캠프 캐롤에서 근무한 그는 현재 근무 복귀 명령을 기다리고 있다 주한미군 측은 “이 미군은 7일 이상 증상이 나타나지 않고 해열제 복용없이도 발열 증상이 없었다”며 “24시간 간격으로 진행된 진단 검사에서 두 번 연속으로 음성 판정을 받았다”고 설명했다 현재까지 이 장병을 포함해 10명의 주한미군 가족과 군무원 한국인 근로자들이 완치 판정을 받았다 주한미군 측은 “코로나19 양성 판정을 받은 미군 장병은 단 2 명”라며 “군을 방호하기 위한 신중한 예방조치를 시행하면서 대한민국을 위협이나 적으로부터 보호하기 위해 강력한 방위태세를 유지하고 있다”고 밝혔다 대구의 캠프 워커 미군기지 출입문 전경 사진연합뉴스김관용 1441네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스 스냅타임▶＜종합 경제정보 미디어 이데일리  무단전재  재배포 금지＞,0
    		이데일리 김관용 기자 주한미군이 코로나19 확산 방지를 위해 대구 지역에 대한 장병 출입금지 조치를 해제했다 주한미군은 16일 로버트 에이브럼스 주한미군사령관이 코로나19와 관련 대구 일대에 대한 장병 출입제한구역 해제를 선언했다고 밝혔다 이같은 조치는 15일 오후 4시부터 발효됐다 미군 측은 지난 2월 19일 대구·경북지역 코로나19 확진자가 급증하자 공중 보건방호태세의 위험단계를 ‘낮음’에서 ‘중간’으로 높이고 핫스팟으로 지정했다 2월 25일에는 한반도 전역의 위험 단계를 ‘높음’으로 격상해 유지하고 있다이번 조치에 따라 대구 미군기지 또는 다른 지역에서 근무하는 미군 장병들은 지휘관 승인을 얻어 대구 지역 부대와 시내 등을 방문할 수 있다 하지만 대구 지역 외의 나머지 핫스팟으로 지정된 지역은 와 이동제한 조치가 여전히 적용된다이번 주한미군 측의 조치는 대구지역 코로나19 사태가 진정 국면에 접어든데 따른 것으로 보인다 16일 0시 기준 코로나19 대구 환자는 전날보다 4명 늘어난 6827명이다 대구 신규 확진자는 지난 10일 ‘0명’을 기록한 데 이어 엿새째 한 자릿수에 머물고 있다대구의 캠프 워커 미군기지 출입문 전경 사진연합뉴스김관용 1441네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스 스냅타임▶＜종합 경제정보 미디어 이데일리  무단전재  재배포 금지＞,0
    의사봉 두드리는 정세균 총리  사진연합뉴스정세균 국무총리는 오늘16일 긴급재난지원금 지원 대상과 금액에 대해 여러 의견이 있지만 지금은 하루라도 빨리 지원금을 지급해 국민들이 힘든 시기를 이겨내도록 해야 한다고 밝혔습니다정 총리는 이날 정부세종청사에서 신종 코로나바이러스 감염증코로나19 대응 긴급재난지원금 지급을 위한 2차 추가경정예산추경안 심의·의결을 위해 주재한 임시 국무회의에서 이같이 말하며 국회에 조속한 추경안 처리를 요청했습니다정부는 코로나19로 어려움을 겪는 소득 하위 70 이하 1천478만 가구에 최대 100만원의 긴급재난지원금을 지급하기 위해 7조6천억원 규모의 추경안을 편성 이날 임시 국무회의 의결 후 국회에 제출합니다정 총리는 조속한 긴급재난지원금 지급 방침과 관련 이 점에는 모두 뜻을 같이할 것이라며 긴급재난지원금이 이름과 취지에 걸맞게 적기 집행될 수 있도록 국회에서 지혜를 모아 추경안을 조속히 처리해달라고 당부했습니다정 총리는 이번 추경안 편성 배경에 대해선 코로나19의 충격으로 우리 경제의 어려움이 가중되고 있다며 내수 위축으로 많은 소상공인과 자영업자들이 폐업 위기에 처했고 기업들의 피해도 커지고 있으며 구조조정과 휴업 등으로 소득이 급감한 근로자들의 생계가 위태롭다고 설명했습니다정 총리는 정부는 유례없는 위기를 극복하기 위해 사상 처음으로 긴급재난지원금을 지급하기로 했다며 이를 위한 추경 재원은 국민들의 조세부담이나 국가채무가 늘어나지 않도록 기존 예산의 감액과 조정 등을 통해 마련했다고 부연했습니다국기에 경례하는 정세균 총리와 국무위원들  사진연합뉴스아울러 정 총리는 지원금을 애타게 기다리는 국민들이 많다며 기존 방식을 과감히 탈피해 집행 속도를 높일 수 있는 특단의 방안을 강구해달라고 내각에 주문했습니다정 총리는 긴급재난지원금은 중앙정부와 지자체의 협력이 중요하다며 행정안전부 등은 추경안의 국회 통과 즉시 지원금을 지급할 수 있도록 지자체와 함께 집행 준비를 철저히 하라고 지시했습니다정 총리는 그러면서 정부는 우리 경제가 코로나19로 인한 어려움을 딛고 일어설 수 있도록 총력을 기울이겠다고 약속하며 경제주체들도 함께 고통을 분담하며 위기 극복에 힘을 모아달라고 역설했습니다한편 정부는 이날 회의에서 2차 추경안과 관련 기금운용계획안 등 일반안건 7건을 의결했습니다 온라인뉴스팀▶네이버 메인에서 뉴스를 만나보세요▶ 무료 고화질 온에어 서비스     무단전재 및 재배포 금지 	,0
    정부가 신종 코로나바이러스 감염증코로나19에 따른 긴급재난지원금을 지급하기 위한 7조6000억원 규모의 2차 추가경정예산추경안을 편성했다정부는 16일 오전 정부세종청사에서 정세균 국무총리 주재로 임시국무회의를 열고 ‘2020년도 제2회 추경안’을 심의·의결했다고 밝혔다지난달 17일 11조7000억원 규모 ‘슈퍼추경’이 국회를 통과한 지 한 달도 지나지 않아 마련한 2차 추경안이다 한해에 두차례 추경이 편성된 것은 2003년 이후 17년 만이다2차 추경은 소득 하위 70 이하 1478만 가구에 긴급재난지원금 지급을 위한 원포인트 방식으로 편성됐다 재원은 재정건전성 악화 우려에 따라 적자 국채 발행 없이 전액 지출감액 및 기금 예탁·예수금 조정 등으로 조달한다는 방침이다 긴급재난지원금은 3월29일 기준 주민등록법상에 따른 거주자 중 세대별 주민등록표에 등재된 가구원을 기준으로 한다 올해 3월 본인부담 건강보험료 납부액을 선정 기준으로 했다 소득하위 70 1478만 가구가 지원 대상이다 본인 부담 건강보험료가 1인 가구 약 8만8000원 2인 15만원 3인 19만5000원 4인 23만7000원 이하면 받을 수 있다정치권에서는 전 국민을 대상으로 지급해야 한다는 요구 등이 있었지만 정부는 소득 하위 70 가구에만 지급하는 기존 입장을 고수하며 2차 추경안을 편성했다정 총리는 “긴급재난지원금의 지원대상과 금액 등에 대해 여러 의견이 있는 것으로 알지만 지금은 하루라도 빨리 지원금을 지급해 국민들께서 이 힘든 시기를 이겨내시도록 해야 한다”며 “이 점에는 모두 뜻을 같이하리라 생각한다”고 국회의 조속한 처리를 요청했다정부는 추경안을 이날 오후 국회에 제출할 예정이다문재인 정권의 추경 편성은 이번 2차 추경을 포함해 총 5번으로 늘어났다박태근 동아닷컴 기자 ▶ 네이버에서 동아일보 채널 구독하기▶ 집 볼 때 쓰는 메모장 집보장 동아일보   무단 전재 및 재배포 금지	,0
    후임 금통위원 조윤제·서영경·주상영…고승범 금통위 출범 후 첫 연임현 정권 거물급 실세 조 전 미 대사 ‘차관급 금통위원’ 주목위원 7명 중 3명 교체…금통위 행보 변화 관심오는 20일 임기가 만료되는 금융통화위원회 위원의 후임 후보들이 결정됐다 당초 3월 말로 예상됐던 한국은행 금통위 인선은 총선이 끝날 때까지 지연되다 총선 다음 날 발표됐다여당의 21대 총선 압승과 함께 후임 금통위원 추천 후보 중에는 친정부 인사도 포함돼 있어 앞으로 한은의 통화정책 방향과 정부 정책의 연관성이 강화될 것이란 전망이 나오고 있다16일 한은은 조윤제 전 주미대사 서영경 대한상공회의소 지속성장이니셔티브 원장 주상영 건국대 경제학과 교수가 후임 금통위원으로 추천됐다고 밝혔다 현재 7명인 금통위원은 당연직인 한국은행 총재와 부총재를 빼고 기획재정부 장관 금융위원장 대한상공회의소 회장 전국은행연합회장이 1명씩 추천하고 대통령이 임명한다고승범 현 금통위원은 이주열 한은 총재가 추천했다 한은법에 따라 한은과 금융위 추천 금통위원은 이번만 임기가 3년으로 줄어든다 대한상의와 기재부 추천 금통위원의 임기는 그대로 4년이 유지된다 지난 2016년부터 금통위원으로 일해 온 고승범 현 금통위원은 현 임지원 금통위원과 마찬가지로 매파적으로 분류된다 금융권 관계자는 금통위원 자리가 매파적인 인사들로 채워질 경우 5월 기준금리 인하 가능성은 더 낮아질 수 있을 것이라고 내다봤다 후보로 다시 추천됐다 고 위원의 연임은 1998년 4월 한은법 개정으로 금통위원이 상근직으로 변경된 이후 연임된 첫 사례다 이번에 새로 선임된 금통위원들 중 기획재정부가 추천한 조윤제 후보에 관심이 쏠리고 있다 조 위원은 지난 19대 대통령선거 당시 문재인 후보 싱크탱크인 정책공간 국민성장 소장을 맡으며 문재인 대통령의 정책 철학에 기여한 인물이다 국제통화기금에서 경제분석관을 지낸 그는 서강대 국제대학원 명예교수를 맡고 있다 조 위원은 지난 2018년 이주열 한은 총재가 연임할 당시 유력한 경쟁자로 거론되기도 했던 총재급 금통위원이다 문 대통령의 경제 가정교사로 불리며 장관급인 주한미국대사를 역임해 이번에 정부와 중앙은행의 정책 공조 역할에 나서지 않겠느냐는 관측이 나오고 있다이밖에 후보로 추천된 한은 출신의 서영경 위원은 한은 역사상 첫 여성 부총재보를 지낸 인물이다 서 위원의 금통위 입성으로 현재 금통위원인 임지원 위원과 함께 여성이 2명인 금통위가 구성됐다 서 원장은 한은 부총재보직에서 퇴임한 후 고려대에서 후학을 양성하다 대한상회  원장으로 일했다 또 다른 추천 후보인 주상영 위원은 대외경제정책연구원에서 연구위원을 지냈고 2018년부터 기재부 중장기전략위원회 위원으로 활동했다한편 정부와의 소통여부에 방점을 찍고 후임 금통위원들이 추천되면서 신종 코로나바이러스 감염증코로나19 상황에서 한은의 역할론이 힘을 받을 가능성이 커졌다 추가적인 임시 금통위 개최 여부도 주목되고 있다 역대 임시 금통위는 2001년 911 테러 직후 2008년 10월 금융위기 코로나사태 3월 16일 세 차례 열렸다 심화영기자 고승범 금융통화위원회 위원    조윤제 서강대학교 국제대학원 명예교수    서영경 대한상공회의소 지속성장이니셔티브 원장    주상영 건국대학교 경제학과 교수     디지털타임스 채널 구독  뉴스스탠드 구독디지털타임스 홈페이지 바로가기,1
    고향으로 돌아온 한은맨…효과적 유동성 정책 고민할 것서영경 대한상공회의소  원장이 6일 서울 중구 대한상의에서 열린 우리경제 이제 다시보아야 하지 않을까요＂ 컨퍼런스에서 주제발표를 하고 있다 201936뉴스1 © 1 허경 기자서울뉴스1 민정혜 기자  서영경 신임 한국은행 금융통화위원회 위원 후보자는 16일 뉴스1과의 통화에서 대한상공회의소에서 산업을 가까이에서 경험했기 때문에 금통위에서 경제 이슈를 다양한 시각으로 볼 수 있을 것이라며 통화정책을 펼 때 금융과 실물경제 양측이 균형을 이룰 수 있도록 노력할 것이라고 말했다 서 후보자는 오는 20일 임기가 끝나는 신인석 금통위원 후임으로 대한상의가 추천한 인물이다 그는 지난 2013년 한은 창립 63년 만에 첫 여성 임원부총재보에 올랐던 정통 한은맨으로 2018년 5월부터 대한상의 지속성장이니셔티브 원장을 맡고 있다 한은에서는 경제연구원 국제경제연구실 연구실장 국제국 국제연구팀 팀장 금융시장부 부장 등으로 일하며 실무 경험을 쌓았고 2013년부터 3년간 부총재보를 지냈다 서 후보자는 지금 상황에선매파냐 비둘기파냐는 의미가 없다며 어찌 보면 다 비둘기가 될 수밖에 없는 시기라고 말했다 그는 이러한 구분보단 전례 없는 통화정책이 어떻게 시장에 전달돼야 경제 회복에 도움이 될지 유동성 지원이 효과적으로 이뤄질지 그 과정을 고민해 나가야 한다고 강조했다 그는 한은에서 첫 여성의 타이틀을 쥐고 있다 그가 이번 금통위에 합류하면 사상 처음으로 금통위 내 여성 위원이 두 명이 된다 현재 여성으로는 임지원 금통위원이 유일하다 서 후보자는 젊은 후배들은 능력이나 태도 면에서 다들 자신감이 있다며 그래도 선배로서 길을 열어나가면 후배들이 수월하게 직장 생활을 할 수 있을 것이라고 말했다 다만 그는 너무 여성을 강조하는 건 부담스러운 측면이 있다 여성을 등용하는 건 사회적 흐름이고 다른 중앙은행 이사회 멤버 중 일정 비율은 여성이라며 앞으로 이런 분위기가 이어져야 한다고 말했다 그는 금통위원으로 추천된 소감을 묻는 질문에 한은으로 다시 돌아가니 반가운 마음도 있지만 경제가 워낙 어려우니 책임감이 크다며 어깨가 무거워 부담감도 있는 게 사실이라고 답했다서 후보자는 오는 21일부터 2024년 4월20일까지 4년간 금통위원으로 재임한다 1963년생인 그는 1982년 창문여자고를 졸업한 후 서울대 경제학과를 나왔다 이후 미국 조지워싱턴대에서 경제학 석사와 박사 학위를 받았다1▶ 네이버 메인에서 뉴스1 구독하기▶  415총선 관련뉴스 ▶ 해피펫 © 뉴스1코리아1 무단 전재 및 재배포 금지,1
